YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraege,ENTSCHEIDUNGEN ueber ErErstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2020-05,Albanien,121,35,21,14,180,0,0,2,1,116,61,251,89,0,0,2,1,103,22,0,0,0,0,13,28,11
2020-05,Bosnien und Herzegowina,122,9,7,2,45,0,0,1,0,23,21,29,27,0,0,1,0,23,7,0,0,0,0,0,14,0
2020-05,Belgien,124,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-05,Bulgarien,125,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Kroatien,130,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Slowenien,131,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Italien,137,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-05,Lettland,139,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-05,Montenegro,140,1,1,0,35,0,0,0,0,12,23,15,17,0,0,0,0,12,5,0,0,0,0,0,18,0
2020-05,Litauen,142,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Nordmazedonien,144,35,20,15,81,0,0,0,0,52,29,118,79,0,0,0,0,40,8,0,0,0,0,12,16,5
2020-05,"Moldau, Republik",146,50,33,17,111,0,0,0,1,86,24,160,49,0,0,0,1,84,14,0,0,0,0,2,3,7
2020-05,Niederlande,148,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-05,Norwegen,149,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-05,Kosovo,150,14,10,4,42,0,0,0,1,19,22,98,54,0,0,0,0,18,8,0,0,0,1,1,13,1
2020-05,Oesterreich,151,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Polen,152,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Rumaenien,154,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Russische Foederation,160,101,71,30,449,7,19,6,6,223,188,597,215,7,4,5,6,190,94,0,15,1,0,33,52,42
2020-05,Spanien,161,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05,Tuerkei,163,252,223,29,1212,38,365,5,3,693,108,4519,229,36,353,2,2,665,81,2,12,3,1,28,21,6
2020-05,Ungarn,165,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Ukraine,166,46,33,13,157,0,0,0,1,123,33,261,56,0,0,0,1,121,10,0,0,0,0,2,15,8
2020-05,Grossbritannien mit Nordirland,168,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-05,Weissrussland,169,4,2,2,21,0,0,0,0,4,17,33,9,0,0,0,0,4,15,0,0,0,0,0,0,2
2020-05,Serbien,170,46,30,16,153,0,0,0,0,66,87,183,132,0,0,0,0,60,19,0,0,0,0,6,61,7
2020-05,Zypern,181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Algerien,221,43,31,12,125,0,1,0,0,59,65,197,53,0,1,0,0,55,52,0,0,0,0,4,11,2
2020-05,Angola,223,7,7,0,35,0,0,0,7,17,11,151,4,0,0,0,7,17,11,0,0,0,0,0,0,0
2020-05,Eritrea,224,126,125,1,359,3,145,72,35,57,47,1188,49,3,145,70,30,55,33,0,0,2,5,2,4,10
2020-05,Aethiopien,225,42,32,10,133,0,6,3,9,73,42,210,40,0,6,3,6,66,13,0,0,0,3,7,17,12
2020-05,Benin,229,5,5,0,9,0,0,0,0,6,3,34,2,0,0,0,0,6,2,0,0,0,0,0,0,1
2020-05,Dschibuti,230,1,1,0,2,0,0,0,0,0,2,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0
2020-05,Elfenbeinkueste (Cote d Ivoire),231,15,12,3,71,0,2,2,3,49,15,155,19,0,2,2,3,49,11,0,0,0,0,0,1,3
2020-05,Nigeria,232,204,163,41,1057,0,26,4,40,618,369,1851,299,0,25,4,37,592,175,0,1,0,3,26,62,132
2020-05,Simbabwe,233,9,3,6,13,0,0,0,1,10,2,49,8,0,0,0,1,10,2,0,0,0,0,0,0,0
2020-05,Gabun,236,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Gambia,237,28,21,7,164,0,7,0,6,72,79,221,54,0,7,0,4,66,31,0,0,0,2,6,7,41
2020-05,Ghana,238,44,40,4,71,0,0,0,4,42,25,213,37,0,0,0,3,40,17,0,0,0,1,2,2,6
2020-05,Mauretanien,239,1,1,0,13,0,0,0,0,10,3,21,4,0,0,0,0,10,0,0,0,0,0,0,1,2
2020-05,Kenia,243,17,16,1,49,0,0,0,0,40,9,53,6,0,0,0,0,38,8,0,0,0,0,2,1,0
2020-05,Komoren,244,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-05,Kongo,245,2,2,0,3,0,0,1,1,1,0,23,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2020-05,"Kongo, Demokratische Republik",246,11,11,0,33,0,0,0,2,25,6,101,8,0,0,0,2,25,4,0,0,0,0,0,1,1
2020-05,Liberia,247,0,0,0,16,0,0,2,0,10,4,45,5,0,0,2,0,10,1,0,0,0,0,0,0,3
2020-05,Libyen,248,34,31,3,117,8,4,42,2,35,26,201,22,6,3,39,2,35,23,2,1,3,0,0,1,2
2020-05,Madagaskar,249,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Mali,251,3,0,3,20,0,1,0,1,9,9,50,16,0,1,0,0,8,6,0,0,0,1,1,1,2
2020-05,Marokko,252,32,28,4,98,0,1,0,0,71,26,238,40,0,1,0,0,65,16,0,0,0,0,6,5,5
2020-05,Mauritius,253,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Mosambik,254,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Niger,255,0,0,0,3,0,0,0,0,2,1,15,12,0,0,0,0,1,1,0,0,0,0,1,0,0
2020-05,Malawi,256,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Sambia,257,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05,Burkina Faso,258,12,11,1,14,0,0,0,0,10,4,30,6,0,0,0,0,10,1,0,0,0,0,0,2,1
2020-05,Guinea-Bissau,259,1,1,0,6,0,0,0,0,3,3,28,6,0,0,0,0,3,2,0,0,0,0,0,0,1
2020-05,Guinea,261,54,52,2,286,2,28,8,14,184,50,817,77,2,28,8,13,171,19,0,0,0,1,13,15,16
2020-05,Kamerun,262,21,20,1,127,0,0,0,4,100,23,231,15,0,0,0,4,99,12,0,0,0,0,1,6,5
2020-05,Suedafrika,263,0,0,0,2,0,0,0,0,2,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-05,Ruanda,265,4,4,0,27,1,3,0,0,20,3,80,4,1,3,0,0,20,3,0,0,0,0,0,0,0
2020-05,Namibia,267,1,1,0,3,0,0,0,0,3,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2020-05,Senegal,269,5,1,4,34,0,0,1,1,19,13,40,12,0,0,1,0,19,4,0,0,0,1,0,5,4
2020-05,Sierra Leone,272,27,25,2,28,0,1,0,2,13,12,109,11,0,1,0,2,13,4,0,0,0,0,0,4,4
2020-05,Somalia,273,118,99,19,373,6,82,44,27,84,130,1240,138,6,78,44,24,77,94,0,4,0,3,7,17,19
2020-05,Aequatorialguinea,274,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-05,Sudan,277,9,8,1,116,0,2,0,3,88,23,163,20,0,2,0,3,79,13,0,0,0,0,9,5,5
2020-05,Suedsudan,278,0,0,0,11,0,1,3,2,2,3,14,1,0,1,3,2,2,2,0,0,0,0,0,0,1
2020-05,"Tansania, Vereinigte Republik",282,3,3,0,23,0,0,0,0,22,1,42,4,0,0,0,0,22,1,0,0,0,0,0,0,0
2020-05,Togo,283,7,7,0,47,0,0,0,0,33,14,51,4,0,0,0,0,33,7,0,0,0,0,0,0,7
2020-05,Tschad,284,1,1,0,17,0,1,0,0,12,4,13,1,0,1,0,0,12,1,0,0,0,0,0,1,2
2020-05,Tunesien,285,19,14,5,68,1,0,0,1,39,27,94,23,1,0,0,0,39,13,0,0,0,1,0,9,5
2020-05,Uganda,286,8,7,1,21,0,0,0,1,15,5,56,1,0,0,0,1,15,5,0,0,0,0,0,0,0
2020-05,Aegypten,287,23,18,5,100,7,5,2,6,57,23,346,38,7,5,2,6,55,10,0,0,0,0,2,7,6
2020-05,Zentralafrikanische Republik,289,2,2,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-05,Burundi,291,0,0,0,2,0,0,0,0,0,2,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020-05,Argentinien,323,3,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Bolivien,326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Brasilien,327,0,0,0,1,0,0,0,0,1,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-05,Guyana,328,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-05,Chile,332,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-05,Costa Rica,334,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Dominikanische Republik,335,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2020-05,El Salvador,337,9,9,0,6,0,0,6,0,0,0,49,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2020-05,Guatemala,345,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-05,Haiti,346,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-05,Honduras,347,0,0,0,6,0,0,0,0,6,0,28,0,0,0,0,0,6,0,0,0,0,0,0,0,0
2020-05,Kanada,348,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05,Kolumbien,349,25,24,1,100,0,0,0,0,99,1,288,3,0,0,0,0,99,1,0,0,0,0,0,0,0
2020-05,Kuba,351,5,3,2,2,0,0,0,0,2,0,20,4,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-05,Mexiko,353,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-05,Nicaragua,354,1,1,0,19,0,0,0,0,15,4,32,0,0,0,0,0,15,4,0,0,0,0,0,0,0
2020-05,Jamaika,355,1,0,1,2,0,0,0,0,2,0,7,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-05,Panama,357,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Paraguay,359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Peru,361,0,0,0,1,0,0,0,0,1,0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-05,Venezuela,367,53,49,4,162,2,5,0,28,127,0,461,7,2,5,0,28,127,0,0,0,0,0,0,0,0
2020-05,Vereinigte Staaten v. Amerika,368,0,0,0,3,0,0,0,0,2,1,12,0,0,0,0,0,2,1,0,0,0,0,0,0,0
2020-05,Trinidad und Tobago,371,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-05,China (Hongkong),411,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2020-05,Jemen,421,19,19,0,72,2,0,38,0,22,10,352,2,2,0,38,0,21,9,0,0,0,0,1,0,1
2020-05,Armenien,422,20,17,3,114,0,0,0,1,82,31,188,25,0,0,0,1,79,19,0,0,0,0,3,7,5
2020-05,Afghanistan,423,320,277,43,1280,1,110,76,323,381,389,3709,402,1,84,73,287,360,257,0,26,3,36,21,54,78
2020-05,Bahrain,424,0,0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-05,Aserbaidschan,425,36,25,11,173,3,5,2,4,123,36,279,86,3,5,2,3,114,12,0,0,0,1,9,24,0
2020-05,Myanmar,427,51,51,0,20,1,2,0,0,16,1,333,3,1,2,0,0,16,1,0,0,0,0,0,0,0
2020-05,Georgien,430,80,68,12,321,0,0,0,0,243,78,520,78,0,0,0,0,233,35,0,0,0,0,10,23,20
2020-05,Sri Lanka,431,5,5,0,33,0,6,0,4,17,6,186,24,0,6,0,4,17,4,0,0,0,0,0,2,0
2020-05,Vietnam,432,120,119,1,97,0,0,0,0,70,27,188,8,0,0,0,0,69,26,0,0,0,0,1,1,0
2020-05,Indien,436,14,13,1,52,0,0,0,0,33,19,124,14,0,0,0,0,31,15,0,0,0,0,2,2,2
2020-05,Indonesien,437,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Irak,438,320,280,40,1649,1,289,58,95,726,480,4592,461,1,274,56,86,703,322,0,15,2,9,23,77,81
2020-05,"Iran, Islamische Republik",439,197,156,41,1065,13,133,19,8,696,196,3168,339,13,112,18,3,679,110,0,21,1,5,17,62,24
2020-05,Israel,441,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Japan,442,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Kasachstan,444,2,2,0,23,0,0,0,0,23,0,44,3,0,0,0,0,23,0,0,0,0,0,0,0,0
2020-05,Jordanien,445,12,12,0,28,0,0,0,1,15,12,88,9,0,0,0,1,14,6,0,0,0,0,1,1,5
2020-05,Kambodscha,446,3,3,0,2,0,0,0,0,2,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020-05,Kuwait,448,0,0,0,3,0,0,0,0,1,2,21,0,0,0,0,0,0,2,0,0,0,0,1,0,0
2020-05,Kirgisistan,450,1,1,0,24,3,4,0,0,17,0,59,8,3,4,0,0,17,0,0,0,0,0,0,0,0
2020-05,Libanon,451,32,27,5,150,0,0,0,4,88,58,201,54,0,0,0,4,87,46,0,0,0,0,1,12,0
2020-05,Malediven,454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Oman,456,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Mongolei,457,4,4,0,36,0,0,1,1,24,10,86,14,0,0,1,1,22,3,0,0,0,0,2,4,3
2020-05,Nepal,458,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,"Pers. aus palaestinensischen Gebieten(nicht als Staat anerkannt)",459,4,2,2,46,0,7,0,0,27,12,49,6,0,7,0,0,27,7,0,0,0,0,0,2,3
2020-05,Bangladesch,460,2,2,0,28,0,1,0,0,11,16,56,34,0,1,0,0,11,2,0,0,0,0,0,14,0
2020-05,Pakistan,461,69,39,30,310,0,10,1,8,143,148,485,217,0,6,1,7,137,45,0,4,0,1,6,89,14
2020-05,Philippinen,462,1,1,0,4,0,0,0,0,3,1,5,0,0,0,0,0,3,1,0,0,0,0,0,0,0
2020-05,Taiwan,465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,"Korea, Republik",467,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Vereinigte Arabische Emirate,469,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Tadschikistan,470,33,18,15,100,0,6,1,1,51,41,169,46,0,6,1,1,48,9,0,0,0,0,3,30,2
2020-05,Turkmenistan,471,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,Saudi-Arabien,472,1,0,1,8,2,0,0,2,4,0,6,1,2,0,0,2,4,0,0,0,0,0,0,0,0
2020-05,"Syrien, Arabische Republik",475,1208,1154,54,4055,25,1573,1666,20,4,767,12364,462,25,1567,1657,12,4,679,0,6,9,8,0,85,3
2020-05,Thailand,476,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,China,479,14,11,3,68,7,4,0,0,33,24,146,30,7,4,0,0,32,22,0,0,0,0,1,2,0
2020-05,Malaysia,482,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05,sonst. asiat. Staatsangeh.,499,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-05,Australien,523,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
