YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von E Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraege,ENTSCHEIDUNGEN ueber ErErstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN üueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2017-01,Herkunftslaender gesamt,000,17964,16057,1907,70750,253,16222,13016,4010,24996,12253,368665,15858,250,16037,12641,3919,24595,10268,3,185,375,91,401,1415,570
2017-02,Herkunftslaender gesamt,000,16568,14951,1617,71499,300,14846,13264,4527,26146,12416,319026,14789,299,14731,13094,4430,25678,10408,1,115,170,97,468,1371,637
2017-03,Herkunftslaender gesamt,000,20136,18081,2055,80595,303,16350,14870,5519,30201,13352,264947,13059,301,16129,14678,5389,29531,10543,2,221,192,130,670,2027,782
2017-04,Herkunftslaender gesamt,000,14848,13338,1510,63420,306,12824,10876,4816,24982,9616,220487,12006,306,12649,10714,4675,24399,7502,0,175,162,141,583,1421,693
2017-05,Herkunftslaender gesamt,000,16641,15097,1544,87649,653,16014,12634,6642,39849,11857,155120,9979,652,15784,12470,6407,38831,9279,1,230,164,235,1018,1604,974
2017-06,Herkunftslaender gesamt,000,15261,13685,1576,36016,363,6910,5330,1781,13876,7756,137274,9277,363,6813,5258,1680,13415,5850,0,97,72,101,461,1310,596
2017-07,Herkunftslaender gesamt,000,16844,15001,1843,36901,454,7088,6066,1058,13070,9165,121277,8190,451,6941,5979,926,12543,6693,3,147,87,132,527,1716,756
2017-08,Herkunftslaender gesamt,000,18651,16633,2018,37214,397,7106,5665,1889,13405,8752,106544,7658,395,6951,5575,1730,12868,6385,2,155,90,159,537,1416,951
2017-09,Herkunftslaender gesamt,000,16520,14568,1952,35127,298,6058,4474,3126,12824,8347,92351,6983,298,5927,4385,2975,12338,5860,0,131,89,151,486,1563,924
2017-10,Herkunftslaender gesamt,000,17028,14984,2044,33005,338,5945,4111,2505,12117,7989,80628,6559,333,5794,4079,2302,11633,5711,5,151,32,203,484,1293,985
2017-11,Herkunftslaender gesamt,000,18711,16468,2243,33772,403,6061,4398,2300,12177,8433,69761,5899,402,5850,4336,2042,11651,5759,1,211,62,258,526,1590,1084
2017-12,Herkunftslaender gesamt,000,14293,12487,1806,25414,295,4136,3452,1525,9236,6770,62766,5479,294,3989,3389,1384,8859,4821,1,147,63,141,377,1172,777
2018-01,Herkunftslaender gesamt,000,15077,12907,2170,29173,422,4296,3383,1763,11433,7876,52842,4851,420,4134,3338,1585,10938,5395,2,162,45,178,495,1610,871
2018-02,Herkunftslaender gesamt,000,12490,10760,1730,21301,380,2955,2385,1128,7882,6571,50792,4487,379,2772,2342,971,7581,4668,1,183,43,157,301,1284,619
2018-03,Herkunftslaender gesamt,000,12622,10712,1910,22714,270,3105,2405,1156,8098,7680,47607,4361,269,2992,2364,993,7708,5694,1,113,41,163,390,1204,782
2018-04,Herkunftslaender gesamt,000,13163,11385,1778,20198,244,3037,2466,916,6759,6776,47212,4286,237,2887,2427,747,6426,4936,7,150,39,169,333,1168,672
2018-05,Herkunftslaender gesamt,000,12494,10849,1645,17169,195,2651,1869,700,5768,5986,46247,4126,192,2486,1842,601,5492,4246,3,165,27,99,276,1098,642
2018-06,Herkunftslaender gesamt,000,13254,11509,1745,14792,163,1691,1570,487,5227,5654,48166,4348,163,1627,1547,396,5007,4123,False,64,23,91,220,983,548
