YEAR_MONTH,Herkunftsland,Entscheidungen insgesamt,Ablehnungen,sonstige Erledigungen, bereinigte Schutzquote, BAMF-Schutzquote
201504,Albanien,815,632,182,0.157978,0.122699
201504,Bosnien und Herzegowina,498,188,310,0,0
201504,Belgien,0,0,0,nd,nd
201504,Bulgarien,1,0,1,nd,nd
201504,Estland,0,0,0,nd,nd
201504,Frankreich,1,1,0,nd,nd
201504,Kroatien,2,0,2,nd,nd
201504,Slowenien,0,0,0,nd,nd
201504,Griechenland,0,0,0,nd,nd
201504,Italien,2,2,0,nd,nd
201504,Lettland,0,0,0,nd,nd
201504,Montenegro,88,62,26,0,0
201504,Litauen,0,0,0,nd,nd
201504,Mazedonien,608,407,199,0.488998,0.328947
201504,Moldau (Republik),7,1,4,66.6667,28.5714
201504,Niederlande,0,0,0,nd,nd
201504,Kosovo,6109,5630,472,0.12418,0.114585
201504,Polen,1,0,1,nd,nd
201504,Portugal,0,0,0,nd,nd
201504,Rumänien,0,0,0,nd,nd
201504,Slowakische Republik,0,0,0,nd,nd
201504,Schweden,0,0,0,nd,nd
201504,Schweiz,0,0,0,nd,nd
201504,Russische Föderation,361,43,295,34.8485,6.37119
201504,Spanien,0,0,0,nd,nd
201504,Türkei,56,19,36,5,1.78571
201504,Tschechische Republik,0,0,0,nd,nd
201504,Ungarn,0,0,0,nd,nd
201504,Ukraine,88,0,84,100,4.54545
201504,Großbritannien mit Nordirland,0,0,0,nd,nd
201504,Weißrußland,2,0,2,nd,nd
201504,Serbien,1885,1042,843,0,0
201504,sonst. europ. Staatsangeh.,3,3,0,nd,nd
201504,Algerien,82,18,64,0,0
201504,Angola,2,0,1,100,50
201504,Eritrea,275,3,122,98.0392,54.5455
201504,Äthiopien,25,9,13,25,12
201504,Botsuana,0,0,0,nd,nd
201504,Benin,16,6,10,0,0
201504,Dschibuti,0,0,0,nd,nd
201504,Elfenbeinküste (Cote d Ivoire),18,2,16,0,0
201504,Nigeria,87,4,82,20,1.14943
201504,Simbabwe,0,0,0,nd,nd
201504,Gabun,0,0,0,nd,nd
201504,Gambia,115,1,113,50,0.869565
201504,Ghana,66,19,46,5,1.51515
201504,Mauretanien,13,1,12,0,0
201504,Kenia,14,6,7,14.2857,7.14286
201504,Komoren,0,0,0,nd,nd
201504,Kongo,2,0,2,nd,nd
201504,"Kongo, Dem. Republik",8,5,1,28.5714,25
201504,Liberia,0,0,0,nd,nd
201504,Libyen,32,0,21,100,34.375
201504,Mali,29,6,22,14.2857,3.44828
201504,Marokko,46,22,24,0,0
201504,Mosambik,0,0,0,nd,nd
201504,Niger,12,0,12,nd,nd
201504,Malawi,0,0,0,nd,nd
201504,Sambia,0,0,0,nd,nd
201504,Burkina-Faso,18,5,13,0,0
201504,Guinea-Bissau,27,2,25,0,0
201504,Guinea,17,0,13,100,23.5294
201504,Kamerun,46,10,36,0,0
201504,Südafrika,1,0,1,nd,nd
201504,Ruanda,0,0,0,nd,nd
201504,Namibia,0,0,0,nd,nd
201504,Senegal,21,2,19,0,0
201504,Sierra Leone,4,0,3,100,25
201504,Somalia,169,16,106,74.6032,27.8107
201504,Äquatorialguinea,0,0,0,nd,nd
201504,Sudan (ohne Südsudan),28,4,15,69.2308,32.1429
201504,Südsudan,1,0,1,nd,nd
201504,Swasiland,0,0,0,nd,nd
201504,Tansania,0,0,0,nd,nd
201504,Togo,8,0,7,100,12.5
201504,Tschad,15,4,5,60,40
201504,Tunesien,63,33,30,0,0
201504,Uganda,1,1,0,nd,nd
201504,Ägypten,60,7,31,75.8621,36.6667
201504,Zentralafrikanische Republik,0,0,0,nd,nd
201504,Burundi,1,0,1,nd,nd
201504,sonst. afrik. Staatsangeh.,5,4,1,0,0
201504,Argentinien,0,0,0,nd,nd
201504,Brasilien,0,0,0,nd,nd
201504,Dominikanische Republik,0,0,0,nd,nd
201504,Ecuador,0,0,0,nd,nd
