YEAR_MONTH,Herkunftsland,Entscheidungen insgesamt,Ablehnungen,sonstige Erledigungen, bereinigte Schutzquote, BAMF-Schutzquote
201602,Albanien,4517,3689,815,0.351162,0.287802
201602,Bosnien und Herzegowina,829,448,380,0.222717,0.120627
201602,Belgien,0,0,0,nd,nd
201602,Bulgarien,0,0,0,nd,nd
201602,Estland,0,0,0,nd,nd
201602,Kroatien,0,0,0,nd,nd
201602,Slowenien,0,0,0,nd,nd
201602,Griechenland,1,1,0,nd,nd
201602,Italien,0,0,0,nd,nd
201602,Lettland,0,0,0,nd,nd
201602,Montenegro,487,421,66,0,0
201602,Litauen,0,0,0,nd,nd
201602,Mazedonien,1472,1045,421,0.570885,0.407609
201602,Moldau (Republik),12,10,2,0,0
201602,Niederlande,1,1,0,nd,nd
201602,Kosovo,1961,1590,364,0.438322,0.356961
201602,Polen,0,0,0,nd,nd
201602,Portugal,0,0,0,nd,nd
201602,Rumänien,0,0,0,nd,nd
201602,Slowakische Republik,0,0,0,nd,nd
201602,Schweden,0,0,0,nd,nd
201602,Schweiz,0,0,0,nd,nd
201602,Russische Föderation,491,214,242,14.0562,7.12831
201602,Spanien,0,0,0,nd,nd
201602,Türkei,59,26,27,18.75,10.1695
201602,Tschechische Republik,0,0,0,nd,nd
201602,Ungarn,0,0,0,nd,nd
201602,Ukraine,92,36,55,2.7027,1.08696
201602,Großbritannien mit Nordirland,0,0,0,nd,nd
201602,Weißrußland,7,2,4,33.3333,14.2857
201602,Serbien,2793,1665,1128,0,0
201602,sonst. europ. Staatsangeh.,2,0,2,nd,nd
201602,Algerien,424,346,72,1.70455,1.41509
201602,Angola,5,5,0,nd,nd
201602,Eritrea,2291,19,82,99.1399,95.5914
201602,Äthiopien,75,28,30,37.7778,22.6667
201602,Botsuana,0,0,0,nd,nd
201602,Benin,28,11,17,0,0
201602,Dschibuti,2,2,0,nd,nd
201602,Elfenbeinküste (Cote d Ivoire),30,7,21,22.2222,6.66667
201602,Nigeria,152,30,113,23.0769,5.92105
201602,Simbabwe,4,0,0,nd,nd
201602,Gabun,1,1,0,nd,nd
201602,Gambia,74,17,53,19.0476,5.40541
201602,Ghana,121,74,46,1.33333,0.826446
201602,Mauretanien,4,0,4,nd,nd
201602,Cabo Verde,0,0,0,nd,nd
201602,Kenia,6,4,2,0,0
201602,Komoren,0,0,0,nd,nd
201602,Kongo,1,0,1,nd,nd
201602,"Kongo, Dem. Republik",14,12,2,0,0
201602,Liberia,8,0,7,100,12.5
201602,Libyen,22,9,6,43.75,31.8182
201602,Mali,41,17,22,10.5263,4.87805
201602,Marokko,368,310,54,1.27389,1.08696
201602,Mauritius,0,0,0,nd,nd
201602,Mosambik,0,0,0,nd,nd
201602,Niger,28,5,22,16.6667,3.57143
201602,Malawi,0,0,0,nd,nd
201602,Sambia,0,0,0,nd,nd
201602,Burkina-Faso,39,19,20,0,0
201602,Guinea-Bissau,67,13,53,7.14286,1.49254
201602,Guinea,88,40,27,34.4262,23.8636
201602,Kamerun,24,9,15,0,0
201602,Südafrika,0,0,0,nd,nd
201602,Ruanda,2,1,0,nd,nd
201602,Namibia,0,0,0,nd,nd
201602,Senegal,238,201,37,0,0
201602,Sierra Leone,8,3,5,0,0
201602,Somalia,198,25,69,80.6202,52.5253
201602,Äquatorialguinea,0,0,0,nd,nd
201602,Sudan (ohne Südsudan),31,5,18,61.5385,25.8065
201602,Südsudan,7,2,5,0,0
201602,Tansania,1,1,0,nd,nd
201602,Togo,7,0,7,nd,nd
201602,Tschad,7,1,6,0,0
201602,Tunesien,92,71,21,0,0
201602,Uganda,2,1,0,nd,nd
201602,Ägypten,204,121,25,32.4022,28.4314
201602,Zentralafrikanische Republik,1,1,0,nd,nd
201602,Burundi,1,0,0,nd,nd
201602,sonst. afrik. Staatsangeh.,10,7,2,12.5,10
201602,Argentinien,0,0,0,nd,nd
201602,Bolivien,0,0,0,nd,nd
201602,Brasilien,0,0,0,nd,nd
201602,Belize,0,0,0,nd,nd
201602,Dominikanische Republik,0,0,0,nd,nd
201602,Ecuador,0,0,0,nd,nd
201602,El Salvador,0,0,0,nd,nd
201602,Guatemala,0,0,0,nd,nd
201602,Haiti,0,0,0,nd,nd
201602,Honduras,0,0,0,nd,nd
201602,Kanada,0,0,0,nd,nd
201602,Kolumbien,1,1,0,nd,nd
201602,Kuba,1,0,1,nd,nd
201602,Mexico,0,0,0,nd,nd
201602,Nicaragua,0,0,0,nd,nd
201602,Jamaica,1,1,0,nd,nd
201602,Paraguay,0,0,0,nd,nd
201602,Peru,0,0,0,nd,nd
201602,Venezuela,0,0,0,nd,nd
201602,Vereinigte Staaten v. Amerika,0,0,0,nd,nd
201602,Jemen,18,0,0,nd,nd
201602,Armenien,44,24,16,14.2857,9.09091
201602,Afghanistan,822,226,207,63.252,47.3236
201602,Bahrain,0,0,0,nd,nd
201602,Aserbaidschan,54,38,10,13.6364,11.1111
201602,Bhutan,0,0,0,nd,nd
201602,Myanmar,0,0,0,nd,nd
201602,Georgien,338,242,88,3.2,2.36686
201602,Sri Lanka,19,3,2,82.3529,73.6842
201602,Vietnam,27,9,17,10,3.7037
201602,Korea (Demokrat. Volksrepubl.),0,0,0,nd,nd
201602,Indien,107,97,10,0,0
201602,Indonesien,0,0,0,nd,nd
201602,Irak,2871,96,292,96.2776,86.4855
201602,"Iran, Islamische Republik",300,71,56,70.9016,57.6667
201602,Israel,0,0,0,nd,nd
201602,Kasachstan,1,0,1,nd,nd
201602,Jordanien,10,7,1,22.2222,20
201602,Kambodscha,0,0,0,nd,nd
201602,Katar,0,0,0,nd,nd
201602,Kuwait,0,0,0,nd,nd
201602,"Laos, Demokratische Volksrepublik",0,0,0,nd,nd
201602,Kirgisistan,1,0,1,nd,nd
201602,Libanon,73,45,19,16.6667,12.3288
201602,Oman,0,0,0,nd,nd
201602,Mongolei,13,13,0,nd,nd
201602,Nepal,1,0,1,nd,nd
201602,Staatsangehörigkeit ohne Bezeichnung,13,0,7,100,46.1538
201602,Bangladesch,59,35,17,16.6667,11.8644
201602,Pakistan,395,266,100,9.83051,7.34177
201602,Philippinen,0,0,0,nd,nd
201602,China (Taiwan),0,0,0,nd,nd
201602,Korea (Republik),0,0,0,nd,nd
201602,Vereinigte arabische Emirate,0,0,0,nd,nd
201602,Tadschikistan,9,3,5,25,11.1111
201602,Turkmenistan,1,1,0,nd,nd
201602,Saudi Arabien,0,0,0,nd,nd
201602,"Syrien, Arabische Republik",27129,13,333,99.9515,98.7246
201602,Thailand,0,0,0,nd,nd
201602,Usbekistan,0,0,0,nd,nd
201602,China,22,8,6,50,36.3636
201602,Malaysia,0,0,0,nd,nd
201602,sonst. asiat. Staatsangeh.,236,31,13,86.0987,81.3559
201602,Australien,0,0,0,nd,nd
201602,Staatenlos,388,4,9,98.9446,96.6495
201602,Ungeklärt,1123,38,35,96.5074,93.4996
201602,ohne Angabe,1,0,0,nd,nd
