YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von E Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraege,ENTSCHEIDUNGEN ueber ErErstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN üueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2017-01,Nigeria,232,688,674,14,1401,5,54,19,82,589,652,17700,358,5,54,18,81,588,633,0,0,1,1,1,10,9
2017-02,Nigeria,232,525,517,8,2047,1,85,8,152,996,805,16308,338,1,85,8,142,992,786,0,0,0,10,4,5,14
2017-03,Nigeria,232,630,615,15,2245,1,82,20,167,1174,801,14850,339,1,82,20,165,1170,767,0,0,0,2,4,22,12
2017-04,Nigeria,232,498,484,14,2309,3,142,30,238,1246,650,13019,461,3,142,30,234,1240,606,0,0,0,4,6,6,38
2017-05,Nigeria,232,519,497,22,5396,13,328,74,496,3648,837,8268,466,13,326,74,479,3626,735,0,2,0,17,22,22,80
2017-06,Nigeria,232,635,608,27,1774,0,128,16,156,1058,416,7252,468,0,123,16,153,1042,371,0,5,0,3,16,5,40
2017-07,Nigeria,232,733,697,36,1734,4,151,10,191,841,537,6422,406,4,141,10,158,828,462,0,10,0,33,13,29,46
2017-08,Nigeria,232,714,679,35,1652,3,107,17,136,755,634,5641,383,3,105,17,133,745,573,0,2,0,3,10,20,41
2017-09,Nigeria,232,673,631,42,1291,0,88,22,120,564,497,5243,371,0,86,21,111,549,438,0,2,1,9,15,14,45
2017-10,Nigeria,232,581,530,51,1337,1,111,15,115,597,498,4695,357,1,110,15,107,587,442,0,1,0,8,10,24,32
2017-11,Nigeria,232,800,744,56,1400,4,127,18,143,688,420,4331,333,4,125,18,129,668,344,0,2,0,14,20,22,54
2017-12,Nigeria,232,674,632,42,1266,0,139,28,175,477,447,3979,270,0,125,28,165,469,398,0,14,0,10,8,27,22
