YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraege,ENTSCHEIDUNGEN ueber ErErstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2018-09,Albanien,121,224,127,97,231,1,4,1,6,126,93,261,145,1,0,1,6,122,5,0,4,0,0,4,78,10
2018-09,Bosnien und Herzegowina,122,41,18,23,38,0,0,0,1,9,28,48,28,0,0,0,0,8,5,0,0,0,1,1,22,1
2018-09,Belgien,124,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Bulgarien,125,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-09,Daenemark u. Faeroeer,126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Finnland,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Frankreich,129,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Griechenland,134,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Italien,137,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Lettland,139,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Montenegro,140,32,7,25,37,0,0,0,0,19,18,19,20,0,0,0,0,19,0,0,0,0,0,0,18,0
2018-09,Litauen,142,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-09,Mazedonien,144,168,82,86,139,0,0,0,1,59,79,156,149,0,0,0,1,48,8,0,0,0,0,11,66,5
2018-09,Moldau (Republik),146,140,103,37,204,0,4,1,0,148,51,157,18,0,4,0,0,137,9,0,0,1,0,11,33,9
2018-09,Kosovo,150,84,31,53,111,0,0,0,0,44,67,97,75,0,0,0,0,36,18,0,0,0,0,8,46,3
2018-09,Polen,152,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Portugal,153,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-09,Rumaenien,154,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Russische Foederation,160,477,392,85,543,41,19,13,4,257,209,1086,320,41,12,8,3,235,118,0,7,5,1,22,50,41
2018-09,Spanien,161,0,0,0,1,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-09,Tuerkei,163,1093,1057,36,672,52,200,0,1,341,78,4932,187,52,199,0,1,319,54,0,1,0,0,22,20,4
2018-09,Ukraine,166,102,74,28,109,0,1,0,2,86,20,279,38,0,1,0,2,72,16,0,0,0,0,14,4,0
2018-09,Weissrussland,169,18,15,3,16,0,0,0,0,4,12,25,20,0,0,0,0,4,11,0,0,0,0,0,1,0
2018-09,Serbien,170,180,77,103,221,0,0,0,2,82,137,175,147,0,0,0,1,71,14,0,0,0,1,11,120,3
2018-09,sonst. europ. Staatsangeh.,199,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Algerien,221,105,77,28,151,0,0,1,0,71,79,205,48,0,0,1,0,66,55,0,0,0,0,5,12,12
2018-09,Angola,223,14,13,1,33,0,0,0,1,11,21,53,4,0,0,0,1,11,19,0,0,0,0,0,0,2
2018-09,Eritrea,224,289,269,20,483,4,156,166,24,27,106,1634,83,4,154,162,17,27,95,0,2,4,7,0,4,7
2018-09,"Aethiopien",225,78,72,6,154,0,18,1,11,79,45,351,29,0,17,1,11,73,25,0,1,0,0,6,9,11
2018-09,Benin,229,8,6,2,11,0,0,0,1,3,7,29,3,0,0,0,1,3,5,0,0,0,0,0,0,2
2018-09,Dschibuti,230,1,1,0,3,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2018-09,Elfenbeinkueste (Cote d Ivoire),231,51,47,4,88,0,5,0,3,42,38,173,7,0,5,0,3,42,34,0,0,0,0,0,2,2
2018-09,Nigeria,232,670,616,54,946,2,25,13,28,474,404,3156,220,2,25,13,25,465,338,0,0,0,3,9,46,20
2018-09,Simbabwe,233,7,6,1,17,1,0,0,0,14,2,40,1,1,0,0,0,14,2,0,0,0,0,0,0,0
2018-09,Gabun,236,1,1,0,3,0,0,0,0,1,2,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0
2018-09,Gambia,237,75,60,15,174,0,4,0,7,85,78,385,50,0,4,0,6,83,63,0,0,0,1,2,10,5
2018-09,Ghana,238,61,52,9,81,0,1,0,4,48,28,197,35,0,1,0,3,46,24,0,0,0,1,2,3,1
2018-09,Mauretanien,239,3,2,1,2,0,0,0,0,1,1,9,3,0,0,0,0,1,1,0,0,0,0,0,0,0
2018-09,Kenia,243,20,19,1,17,0,0,0,1,9,7,81,2,0,0,0,1,8,6,0,0,0,0,1,0,1
2018-09,Komoren,244,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Kongo,245,5,5,0,4,0,0,0,0,2,2,18,0,0,0,0,0,2,2,0,0,0,0,0,0,0
2018-09,"Kongo, Dem. Republik",246,17,14,3,46,1,6,1,1,24,13,88,12,1,3,1,1,24,3,0,3,0,0,0,9,1
2018-09,Liberia,247,16,15,1,11,0,0,0,4,4,3,56,5,0,0,0,4,4,2,0,0,0,0,0,0,1
2018-09,Libyen,248,73,66,7,74,1,2,2,4,31,34,237,13,1,2,2,4,30,27,0,0,0,0,1,4,3
2018-09,Madagaskar,249,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Mali,251,20,13,7,36,0,1,0,1,12,22,74,18,0,1,0,1,11,15,0,0,0,0,1,5,2
2018-09,Marokko,252,83,66,17,124,0,0,1,1,57,65,209,55,0,0,1,1,56,44,0,0,0,0,1,14,7
2018-09,Mosambik,254,0,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2018-09,Niger,255,11,9,2,8,0,0,0,1,2,5,18,3,0,0,0,1,2,2,0,0,0,0,0,1,2
2018-09,Malawi,256,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Sambia,257,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Burkina-Faso,258,13,12,1,9,0,0,0,0,7,2,33,2,0,0,0,0,7,1,0,0,0,0,0,1,0
2018-09,Guinea-Bissau,259,11,9,2,21,0,0,0,0,10,11,42,7,0,0,0,0,9,8,0,0,0,0,1,1,2
2018-09,Guinea,261,223,203,20,296,1,19,3,14,146,113,803,60,1,18,3,10,144,89,0,1,0,4,2,5,19
2018-09,Kamerun,262,106,100,6,105,0,2,0,0,66,37,274,13,0,2,0,0,65,28,0,0,0,0,1,2,7
2018-09,Suedafrika,263,0,0,0,4,0,0,0,0,2,2,7,0,0,0,0,0,2,2,0,0,0,0,0,0,0
2018-09,Ruanda,265,11,11,0,2,1,0,0,0,0,1,46,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2018-09,Namibia,267,1,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Sao Tome  und Principe,268,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Senegal,269,26,19,7,22,0,0,0,1,10,11,49,15,0,0,0,1,10,4,0,0,0,0,0,5,2
2018-09,Sierra Leone,272,22,21,1,49,0,5,0,3,27,14,144,7,0,5,0,2,26,10,0,0,0,1,1,3,1
2018-09,Somalia,273,342,301,41,552,1,130,32,37,131,221,2051,180,1,126,32,29,129,151,0,4,0,8,2,27,43
2018-09,"Aequatorialguinea",274,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Sudan (ohne Suedsudan),277,49,36,13,103,1,16,11,2,29,44,276,68,1,15,11,1,28,29,0,1,0,1,1,4,11
2018-09,Suedsudan,278,3,1,2,7,0,1,0,0,0,6,10,5,0,1,0,0,0,6,0,0,0,0,0,0,0
2018-09,Swasiland,281,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Tansania,282,6,5,1,8,0,0,0,0,3,5,45,1,0,0,0,0,3,3,0,0,0,0,0,0,2
2018-09,Togo,283,15,13,2,49,0,0,0,1,36,12,61,11,0,0,0,1,34,8,0,0,0,0,2,2,2
2018-09,Tschad,284,6,4,2,8,0,0,0,0,0,8,15,5,0,0,0,0,0,5,0,0,0,0,0,1,2
2018-09,Tunesien,285,48,38,10,62,0,0,0,1,25,36,111,24,0,0,0,1,25,27,0,0,0,0,0,6,3
2018-09,Uganda,286,5,5,0,8,1,1,0,0,3,3,49,5,1,1,0,0,3,3,0,0,0,0,0,0,0
2018-09,"Aegypten",287,74,62,12,83,0,10,1,0,39,33,188,29,0,10,1,0,35,30,0,0,0,0,4,1,2
2018-09,Zentralafrikanische Republik,289,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Burundi,291,2,2,0,1,0,0,0,0,0,1,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-09,sonst. afrik. Staatsangeh.,299,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Argentinien,323,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Brasilien,327,2,2,0,4,0,0,0,0,4,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2018-09,El Salvador,337,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Grenada,340,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Guatemala,345,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Haiti,346,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Honduras,347,5,4,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Kanada,348,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2018-09,Kolumbien,349,8,8,0,12,0,0,0,2,10,0,32,1,0,0,0,2,10,0,0,0,0,0,0,0,0
2018-09,Kuba,351,5,5,0,6,1,0,0,0,3,2,14,1,1,0,0,0,3,2,0,0,0,0,0,0,0
2018-09,Mexico,353,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Nicaragua,354,3,3,0,2,0,0,0,0,0,2,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2018-09,Jamaica,355,0,0,0,3,0,0,0,0,1,2,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2018-09,Peru,361,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Venezuela,367,29,29,0,27,0,9,1,1,15,1,151,0,0,9,1,1,15,1,0,0,0,0,0,0,0
2018-09,Vereinigte Staaten v. Amerika,368,4,4,0,4,0,0,0,0,1,3,5,0,0,0,0,0,1,3,0,0,0,0,0,0,0
2018-09,Trinidad und Tobago,371,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Jemen,421,49,46,3,96,4,8,57,0,0,27,239,7,4,8,56,0,0,27,0,0,1,0,0,0,0
2018-09,Armenien,422,159,116,43,189,0,0,3,3,129,54,453,77,0,0,3,3,128,32,0,0,0,0,1,11,11
2018-09,Afghanistan,423,838,647,191,1234,8,157,72,250,314,433,3373,475,8,127,63,224,298,235,0,30,9,26,16,111,87
2018-09,Bahrain,424,1,1,0,2,0,1,0,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-09,Aserbaidschan,425,182,131,51,183,2,6,3,1,89,82,475,150,2,6,3,1,88,55,0,0,0,0,1,24,3
2018-09,Myanmar,427,16,16,0,1,0,0,0,0,1,0,49,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-09,Georgien,430,171,155,16,174,0,0,0,1,135,38,323,63,0,0,0,1,133,16,0,0,0,0,2,18,4
2018-09,Sri Lanka,431,25,20,5,40,0,4,0,0,18,18,138,41,0,4,0,0,17,13,0,0,0,0,1,2,3
2018-09,Vietnam,432,48,47,1,47,0,0,0,2,33,12,85,7,0,0,0,1,33,10,0,0,0,1,0,1,1
2018-09,Korea (Demokrat. Volksrepubl.),434,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Indien,436,62,54,8,85,0,0,0,0,63,22,168,22,0,0,0,0,61,14,0,0,0,0,2,8,0
2018-09,Indonesien,437,3,3,0,3,0,0,0,2,1,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2018-09,Irak,438,1180,1058,122,1667,4,405,43,105,587,523,6444,459,4,397,43,103,546,362,0,8,0,2,41,83,78
2018-09,"Iran, Islamische Republik",439,1219,1133,86,929,18,181,7,6,434,283,3493,281,18,157,7,5,426,210,0,24,0,1,8,54,19
2018-09,Israel,441,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Japan,442,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Kasachstan,444,7,6,1,25,0,0,0,0,16,9,13,3,0,0,0,0,16,7,0,0,0,0,0,0,2
2018-09,Jordanien,445,18,16,2,24,0,1,0,0,12,11,54,6,0,1,0,0,7,9,0,0,0,0,5,2,0
2018-09,Kambodscha,446,4,4,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Kuwait,448,0,0,0,6,0,0,0,0,6,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0
2018-09,Kirgisistan,450,7,6,1,10,0,0,0,0,5,5,28,6,0,0,0,0,5,3,0,0,0,0,0,2,0
2018-09,Libanon,451,64,58,6,67,0,1,2,0,35,29,199,50,0,1,2,0,34,22,0,0,0,0,1,6,1
2018-09,Mongolei,457,13,12,1,13,0,0,0,0,3,10,48,8,0,0,0,0,3,4,0,0,0,0,0,1,5
2018-09,Nepal,458,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Staatsangehoerigkeit ohne Bezeichnung,459,17,15,2,30,0,9,1,0,11,9,81,5,0,9,1,0,11,7,0,0,0,0,0,2,0
2018-09,Bangladesch,460,23,12,11,39,0,3,0,0,10,26,76,34,0,3,0,0,9,8,0,0,0,0,1,18,0
2018-09,Pakistan,461,260,175,85,285,0,12,0,9,119,145,497,190,0,11,0,7,113,61,0,1,0,2,6,68,16
2018-09,Philippinen,462,1,1,0,1,0,0,0,0,0,1,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-09,China (Taiwan),465,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Korea (Republik),467,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Vereinigte arabische Emirate,469,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Tadschikistan,470,48,28,20,72,0,0,4,1,43,24,141,54,0,0,4,0,43,5,0,0,0,1,0,5,14
2018-09,Turkmenistan,471,2,1,1,7,0,6,0,0,1,0,44,3,0,6,0,0,1,0,0,0,0,0,0,0,0
2018-09,Saudi Arabien,472,9,9,0,2,0,0,0,0,1,1,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2018-09,"Syrien, Arabische Republik",475,2844,2696,148,3986,21,2021,1383,16,2,543,17155,456,21,1890,1380,11,1,481,0,131,3,5,1,44,18
2018-09,Thailand,476,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-09,Usbekistan,477,1,1,0,2,0,0,0,0,1,1,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2018-09,China,479,50,45,5,55,1,1,0,0,23,30,123,14,1,1,0,0,23,22,0,0,0,0,0,8,0
2018-09,Malaysia,482,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-09,Timor-Leste,483,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-09,sonst. asiat. Staatsangeh.,499,0,0,0,2,0,0,0,0,1,1,21,1,0,0,0,0,1,0,0,0,0,0,0,0,1
