YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraege,ENTSCHEIDUNGEN ueber ErErstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2018-11,Albanien,121,249,157,92,277,0,0,0,0,142,135,282,147,0,0,0,0,139,33,0,0,0,0,3,98,4
2018-11,Bosnien und Herzegowina,122,77,33,44,63,0,0,0,1,20,42,59,49,0,0,0,1,15,5,0,0,0,0,5,37,0
2018-11,Belgien,124,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11,Bulgarien,125,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11,Daenemark u. Faeroeer,126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11,Finnland,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11,Frankreich,129,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-11,Griechenland,134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11,Italien,137,1,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11,Lettland,139,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11,Montenegro,140,41,6,35,42,0,0,0,0,4,38,12,14,0,0,0,0,4,1,0,0,0,0,0,37,0
2018-11,Mazedonien,144,241,120,121,237,0,0,0,1,130,106,180,149,0,0,0,1,109,15,0,0,0,0,21,85,6
2018-11,Moldau (Republik),146,207,150,57,92,0,0,1,2,69,20,210,60,0,0,1,2,69,2,0,0,0,0,0,18,0
2018-11,Kosovo,150,97,46,51,104,0,1,1,3,50,49,95,79,0,1,1,0,48,14,0,0,0,3,2,35,0
2018-11,Polen,152,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11,Portugal,153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11,Rumaenien,154,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11,Russische Foederation,160,377,282,95,580,38,2,11,5,279,245,963,315,38,1,7,5,261,131,0,1,4,0,18,60,54
2018-11,Spanien,161,0,0,0,2,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2018-11,Tuerkei,163,922,883,39,1051,78,443,6,6,437,81,5201,207,77,439,5,6,426,59,1,4,1,0,11,12,10
2018-11,Ukraine,166,118,69,49,112,0,1,0,2,78,31,281,75,0,1,0,2,71,5,0,0,0,0,7,21,5
2018-11,Weissrussland,169,19,17,2,14,0,0,0,0,5,9,35,11,0,0,0,0,4,5,0,0,0,0,1,0,4
2018-11,Serbien,170,242,103,139,194,0,0,0,1,95,98,179,149,0,0,0,1,83,5,0,0,0,0,12,75,18
2018-11,Zypern,181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11,Algerien,221,70,49,21,130,0,0,0,1,61,68,163,42,0,0,0,1,53,48,0,0,0,0,8,12,8
2018-11,Angola,223,14,14,0,30,0,1,0,2,8,19,45,2,0,1,0,2,8,19,0,0,0,0,0,0,0
