YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraege,ENTSCHEIDUNGEN ueber ErErstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2019-12,Albanien,121,186,144,42,158,0,0,1,0,98,59,327,101,0,0,0,0,91,13,0,0,1,0,7,41,5
2019-12,Bosnien und Herzegowina,122,35,16,19,33,0,0,0,0,18,15,54,41,0,0,0,0,16,3,0,0,0,0,2,8,4
2019-12,Belgien,124,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Bulgarien,125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Kroatien,130,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Italien,137,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-12,Montenegro,140,10,1,9,8,0,0,0,0,5,3,15,62,0,0,0,0,3,2,0,0,0,0,2,1,0
2019-12,Nordmazedonien,144,121,64,57,116,0,0,0,0,73,43,133,125,0,0,0,0,62,9,0,0,0,0,11,24,10
2019-12,Moldau (Republik),146,418,214,204,293,0,0,0,1,84,208,472,128,0,0,0,1,84,42,0,0,0,0,0,150,16
2019-12,Niederlande,148,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Norwegen,149,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Kosovo,150,53,21,32,60,0,0,0,2,20,38,110,49,0,0,0,1,17,9,0,0,0,1,3,29,0
2019-12,Polen,152,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Rumaenien,154,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Schweden,157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Russische Foederation,160,303,218,85,320,6,1,0,2,122,189,820,287,6,1,0,1,111,108,0,0,0,1,11,46,35
2019-12,Spanien,161,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Tuerkei,163,568,524,44,1163,109,669,1,3,308,73,6262,235,109,640,1,0,297,45,0,29,0,3,11,22,6
2019-12,Ukraine,166,79,67,12,122,1,0,0,2,55,64,433,76,1,0,0,2,53,33,0,0,0,0,2,30,1
2019-12,Grossbritannien mit Nordirland,168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Weissrussland,169,14,13,1,21,0,0,0,0,8,13,31,9,0,0,0,0,7,13,0,0,0,0,1,0,0
2019-12,Serbien,170,120,54,66,111,0,0,0,0,40,71,185,160,0,0,0,0,30,9,0,0,0,0,10,48,14
2019-12,Zypern,181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Algerien,221,108,86,22,100,0,0,0,0,32,68,216,42,0,0,0,0,29,47,0,0,0,0,3,13,8
2019-12,Angola,223,21,20,1,16,0,0,0,0,2,14,113,5,0,0,0,0,2,14,0,0,0,0,0,0,0
2019-12,Eritrea,224,215,205,10,280,2,162,40,18,24,34,1356,65,2,162,39,17,24,29,0,0,1,1,0,2,3
2019-12,"Aethiopien",225,57,44,13,75,0,8,3,6,29,29,303,81,0,7,2,6,29,15,0,1,1,0,0,7,7
2019-12,Benin,229,11,10,1,8,0,1,0,0,4,3,32,1,0,1,0,0,2,2,0,0,0,0,2,1,0
2019-12,Dschibuti,230,1,1,0,1,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-12,Elfenbeinkueste (Cote d Ivoire),231,40,34,6,53,0,2,0,0,34,17,179,22,0,2,0,0,34,14,0,0,0,0,0,0,3
2019-12,Nigeria,232,360,284,76,625,0,24,10,12,254,325,2081,385,0,24,10,9,241,214,0,0,0,3,13,45,66
2019-12,Simbabwe,233,4,4,0,10,0,1,0,0,3,6,60,1,0,1,0,0,3,6,0,0,0,0,0,0,0
2019-12,Gabun,236,1,1,0,4,0,0,0,0,2,2,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0
2019-12,Gambia,237,63,50,13,135,0,3,0,4,39,89,245,68,0,2,0,2,35,60,0,1,0,2,4,11,18
2019-12,Ghana,238,49,40,9,45,0,0,0,0,25,20,193,35,0,0,0,0,24,16,0,0,0,0,1,3,1
2019-12,Mauretanien,239,1,1,0,0,0,0,0,0,0,0,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Kenia,243,18,16,2,14,0,0,0,0,6,8,94,6,0,0,0,0,6,8,0,0,0,0,0,0,0
2019-12,Komoren,244,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Kongo,245,1,1,0,2,0,0,0,0,1,1,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-12,"Kongo, Dem. Republik",246,7,6,1,24,0,0,1,7,10,6,90,6,0,0,1,7,10,3,0,0,0,0,0,3,0
2019-12,Liberia,247,5,5,0,15,0,1,0,0,8,6,57,3,0,1,0,0,6,4,0,0,0,0,2,0,2
2019-12,Libyen,248,84,78,6,71,1,1,7,4,26,32,293,25,1,1,6,4,25,27,0,0,1,0,1,1,4
2019-12,Madagaskar,249,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-12,Mali,251,11,7,4,26,0,1,0,4,3,18,78,14,0,1,0,4,1,14,0,0,0,0,2,1,3
2019-12,Marokko,252,56,47,9,103,0,0,1,0,44,58,208,37,0,0,1,0,43,34,0,0,0,0,1,10,14
2019-12,Mauritius,253,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Mosambik,254,3,0,3,3,0,0,0,0,0,3,5,0,0,0,0,0,0,2,0,0,0,0,0,1,0
2019-12,Niger,255,3,2,1,9,0,0,0,0,6,3,14,7,0,0,0,0,5,0,0,0,0,0,1,0,3
2019-12,Sambia,257,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-12,Burkina-Faso,258,4,3,1,7,0,1,0,1,3,2,22,2,0,1,0,1,3,1,0,0,0,0,0,1,0
2019-12,Guinea-Bissau,259,7,6,1,16,0,0,0,1,8,7,29,5,0,0,0,0,7,3,0,0,0,1,1,1,3
2019-12,Guinea,261,130,103,27,194,3,20,7,4,84,76,835,89,3,20,7,4,80,47,0,0,0,0,4,10,19
2019-12,Kamerun,262,57,52,5,54,0,3,0,3,29,19,299,22,0,2,0,3,29,14,0,1,0,0,0,5,0
2019-12,Suedafrika,263,0,0,0,9,0,0,0,0,9,0,7,0,0,0,0,0,7,0,0,0,0,0,2,0,0
2019-12,Ruanda,265,5,5,0,6,1,1,0,0,3,1,68,5,1,1,0,0,3,1,0,0,0,0,0,0,0
2019-12,Namibia,267,2,2,0,1,0,0,0,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-12,Senegal,269,19,15,4,33,0,2,0,0,20,11,54,19,0,2,0,0,18,6,0,0,0,0,2,3,2
2019-12,Sierra Leone,272,7,6,1,18,0,0,0,2,13,3,78,11,0,0,0,2,13,2,0,0,0,0,0,1,0
2019-12,Somalia,273,244,208,36,286,0,86,27,12,38,123,1453,165,0,79,26,9,36,79,0,7,1,3,2,19,25
2019-12,"Aequatorialguinea",274,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2019-12,Sudan (ohne Suedsudan),277,35,22,13,76,2,2,1,1,44,26,277,58,2,2,1,1,43,14,0,0,0,0,1,3,9
2019-12,Suedsudan,278,0,0,0,1,0,0,0,1,0,0,25,3,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-12,Tansania,282,3,3,0,6,0,0,0,0,4,2,78,0,0,0,0,0,4,2,0,0,0,0,0,0,0
2019-12,Togo,283,12,11,1,36,0,0,1,0,20,15,58,5,0,0,1,0,20,10,0,0,0,0,0,0,5
2019-12,Tschad,284,9,7,2,4,0,0,0,0,1,3,27,5,0,0,0,0,1,1,0,0,0,0,0,0,2
2019-12,Tunesien,285,45,38,7,40,0,0,0,0,17,23,128,18,0,0,0,0,16,19,0,0,0,0,1,4,0
2019-12,Uganda,286,7,7,0,7,0,1,0,0,5,1,63,1,0,1,0,0,5,1,0,0,0,0,0,0,0
2019-12,"Aegypten",287,49,43,6,38,0,8,0,1,12,17,306,41,0,8,0,0,11,9,0,0,0,1,1,5,3
2019-12,Zentralafrikanische Republik,289,0,0,0,2,0,0,0,0,1,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2019-12,Burundi,291,0,0,0,3,0,0,0,0,1,2,13,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2019-12,Argentinien,323,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Bolivien,326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Brasilien,327,2,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Guyana,328,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Chile,332,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Costa Rica,334,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Dominikanische Republik,335,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Ecuador,336,1,1,0,3,0,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2019-12,El Salvador,337,14,14,0,1,0,0,1,0,0,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-12,Guatemala,345,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Haiti,346,1,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Honduras,347,4,4,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Kanada,348,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Kolumbien,349,74,71,3,21,0,0,0,0,20,1,270,4,0,0,0,0,20,1,0,0,0,0,0,0,0
2019-12,Kuba,351,5,4,1,6,0,0,0,0,5,1,11,8,0,0,0,0,5,1,0,0,0,0,0,0,0
2019-12,Mexico,353,0,0,0,2,0,0,0,0,2,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2019-12,Nicaragua,354,8,8,0,8,0,0,0,0,7,1,50,0,0,0,0,0,7,1,0,0,0,0,0,0,0
2019-12,Jamaica,355,3,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Paraguay,359,5,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Peru,361,3,3,0,1,0,0,0,0,1,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-12,Venezuela,367,76,75,1,34,8,0,4,14,7,1,639,5,8,0,4,14,7,0,0,0,0,0,0,1,0
2019-12,Vereinigte Staaten v. Amerika,368,2,1,1,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Trinidad und Tobago,371,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,China (Hongkong),411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Jemen,421,56,53,3,47,0,1,33,0,1,12,361,4,0,1,28,0,1,12,0,0,5,0,0,0,0
2019-12,Armenien,422,46,39,7,72,0,0,0,2,40,30,263,41,0,0,0,2,39,20,0,0,0,0,1,9,1
2019-12,Afghanistan,423,744,647,97,785,0,95,29,143,177,341,3697,491,0,85,28,118,166,238,0,10,1,25,11,55,48
2019-12,Bahrain,424,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Aserbaidschan,425,81,63,18,103,0,1,1,0,47,54,371,107,0,1,1,0,37,39,0,0,0,0,10,3,12
2019-12,Myanmar,427,13,13,0,6,0,5,0,0,1,0,156,0,0,5,0,0,1,0,0,0,0,0,0,0,0
2019-12,Georgien,430,313,270,43,285,0,0,0,1,204,80,555,87,0,0,0,1,199,53,0,0,0,0,5,20,7
2019-12,Sri Lanka,431,29,24,5,19,0,0,0,2,6,11,189,23,0,0,0,2,6,8,0,0,0,0,0,2,1
2019-12,Vietnam,432,61,58,3,43,0,0,0,0,31,12,90,8,0,0,0,0,30,11,0,0,0,0,1,1,0
2019-12,Indien,436,37,22,15,34,0,0,0,0,20,14,111,28,0,0,0,0,20,13,0,0,0,0,0,1,0
2019-12,Indonesien,437,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Irak,438,927,815,112,1012,6,202,46,42,342,374,4971,579,6,201,46,36,323,288,0,1,0,6,19,31,55
2019-12,"Iran, Islamische Republik",439,407,335,72,724,18,99,17,1,369,220,3992,400,17,93,17,1,347,157,1,6,0,0,22,39,24
2019-12,Israel,441,3,3,0,1,0,0,0,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-12,Japan,442,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Kasachstan,444,10,10,0,11,0,0,0,0,11,0,50,1,0,0,0,0,11,0,0,0,0,0,0,0,0
2019-12,Jordanien,445,21,16,5,14,0,0,0,0,8,6,99,9,0,0,0,0,8,5,0,0,0,0,0,0,1
2019-12,Kambodscha,446,2,2,0,2,0,0,0,0,2,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2019-12,Katar,447,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Kuwait,448,0,0,0,2,0,0,0,0,1,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-12,Kirgisistan,450,8,5,3,13,0,0,0,1,8,4,71,15,0,0,0,1,8,4,0,0,0,0,0,0,0
2019-12,Libanon,451,42,34,8,77,0,0,0,0,30,47,266,56,0,0,0,0,25,42,0,0,0,0,5,2,3
2019-12,Oman,456,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12,Mongolei,457,19,14,5,11,0,0,0,0,7,4,75,13,0,0,0,0,7,3,0,0,0,0,0,0,1
2019-12,Nepal,458,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-12,"Pers. aus palaestinensischen Gebieten(nicht als Staat anerkannt)",459,2,2,0,9,0,0,1,1,4,3,55,4,0,0,1,1,4,3,0,0,0,0,0,0,0
2019-12,Bangladesch,460,19,10,9,23,0,0,0,1,11,11,59,54,0,0,0,1,11,3,0,0,0,0,0,8,0
