YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraegen,ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2018-01,Tuerkei,163,776,737,39,1074,79,318,7,6,518,146,3031,191,79,318,7,6,477,121,0,0,0,0,41,13,12
2018-02,Tuerkei,163,635,604,31,781,87,281,1,5,314,93,2946,185,87,279,1,3,294,79,0,2,0,2,20,4,10
2018-03,Tuerkei,163,622,583,39,835,61,277,14,12,355,116,2809,194,61,276,12,12,332,105,0,1,2,0,23,10,1
2018-04,Tuerkei,163,546,506,40,764,36,203,4,4,382,135,2672,180,36,203,4,3,355,103,0,0,0,1,27,22,10
2018-05,Tuerkei,163,685,652,33,715,49,173,3,7,384,99,2697,174,49,173,1,7,371,72,0,0,2,0,13,21,6
2018-06,Tuerkei,163,930,884,46,590,41,111,0,5,331,102,3060,195,41,111,0,5,319,87,0,0,0,0,12,10,5
2018-07,Tuerkei,163,1172,1141,31,549,36,129,3,3,297,81,3721,192,36,128,2,2,288,56,0,1,1,1,9,18,7
2018-08,Tuerkei,163,1243,1212,31,574,49,178,3,6,269,69,4442,190,49,177,3,6,256,48,0,1,0,0,13,19,2
2018-09,Tuerkei,163,1093,1057,36,672,52,200,0,1,341,78,4932,187,52,199,0,1,319,54,0,1,0,0,22,20,4
2018-10,Tuerkei,163,1206,1158,48,903,51,334,5,2,414,97,5300,196,51,328,2,2,400,76,0,6,3,0,14,13,8
2018-11,Tuerkei,163,922,883,39,1051,78,443,6,6,437,81,5201,207,77,439,5,6,426,59,1,4,1,0,11,12,10
2018-12,Tuerkei,163,570,530,40,751,66,331,1,2,293,58,5048,216,64,328,1,1,280,43,2,3,0,1,13,10,5
